,Fecha,Indicador,Territorio,Valor
4627,2020-06-13T00:00:00,Fallecidos,Paysandú,0
4628,2020-06-13T00:00:00,Fallecidos,Río Negro,0
4629,2020-06-13T00:00:00,Fallecidos,Rivera,2
4630,2020-06-13T00:00:00,Fallecidos,Rocha,0
4631,2020-06-13T00:00:00,Fallecidos,Salto,0
4632,2020-06-13T00:00:00,Fallecidos,San José,0
4633,2020-06-13T00:00:00,Fallecidos,Soriano,0
4634,2020-06-13T00:00:00,Fallecidos,Tacuarembó,0
4635,2020-06-13T00:00:00,Fallecidos,Treinta y Tres,0
4636,2020-06-13T00:00:00,Personal de la salud  Confirmados ,Todo el país,110
4637,2020-06-13T00:00:00,Personal de la salud  Recuperados ,Todo el país,105
4638,2020-06-13T00:00:00,Personal de la salud  Activos ,Todo el país,4
4639,2020-06-13T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
4640,2020-06-13T00:00:00,Cantidad de Tests  Positivos ,Todo el país,0
4641,2020-06-13T00:00:00,Cantidad de Tests  Negativos ,Todo el país,784
4642,2020-06-13T00:00:00,Personas en CTI,Todo el país,3
4643,2020-06-13T00:00:00,Personas en CI,Todo el país,0
4644,2020-06-13T00:00:00,Fallecidos ,Todo el país,23
4645,2020-06-13T00:00:00,Casos nuevos ,Todo el país,0
4646,2020-06-14T00:00:00,Casos activos,Artigas,0
4647,2020-06-14T00:00:00,Casos activos,Canelones,6
4648,2020-06-14T00:00:00,Casos activos,Cerro Largo ,0
4649,2020-06-14T00:00:00,Casos activos,Colonia,3
4650,2020-06-14T00:00:00,Casos activos,Durazno,0
4651,2020-06-14T00:00:00,Casos activos,Flores,1
4652,2020-06-14T00:00:00,Casos activos,Florida,0
4653,2020-06-14T00:00:00,Casos activos,Lavalleja,0
4654,2020-06-14T00:00:00,Casos activos,Maldonado,0
4655,2020-06-14T00:00:00,Casos activos,Montevideo,14
4656,2020-06-14T00:00:00,Casos activos,Paysandú,0
4657,2020-06-14T00:00:00,Casos activos,Río Negro,1
4658,2020-06-14T00:00:00,Casos activos,Rivera,9
4659,2020-06-14T00:00:00,Casos activos,Rocha,1
4660,2020-06-14T00:00:00,Casos activos,Salto,1
4661,2020-06-14T00:00:00,Casos activos,San José,0
4662,2020-06-14T00:00:00,Casos activos,Soriano,0
4663,2020-06-14T00:00:00,Casos activos,Tacuarembó,0
4664,2020-06-14T00:00:00,Casos activos,Treinta y Tres,0
4665,2020-06-14T00:00:00,Casos recuperados,Artigas,3
4666,2020-06-14T00:00:00,Casos recuperados,Canelones,104
4667,2020-06-14T00:00:00,Casos recuperados,Cerro Largo ,1
4668,2020-06-14T00:00:00,Casos recuperados,Colonia,10
4669,2020-06-14T00:00:00,Casos recuperados,Durazno,1
4670,2020-06-14T00:00:00,Casos recuperados,Flores,1
4671,2020-06-14T00:00:00,Casos recuperados,Florida,0
4672,2020-06-14T00:00:00,Casos recuperados,Lavalleja,4
4673,2020-06-14T00:00:00,Casos recuperados,Maldonado,36
4674,2020-06-14T00:00:00,Casos recuperados,Montevideo,541
4675,2020-06-14T00:00:00,Casos recuperados,Paysandú,1
4676,2020-06-14T00:00:00,Casos recuperados,Río Negro,9
4677,2020-06-14T00:00:00,Casos recuperados,Rivera,45
4678,2020-06-14T00:00:00,Casos recuperados,Rocha,1
4679,2020-06-14T00:00:00,Casos recuperados,Salto,12
4680,2020-06-14T00:00:00,Casos recuperados,San José,6
4681,2020-06-14T00:00:00,Casos recuperados,Soriano,1
4682,2020-06-14T00:00:00,Casos recuperados,Tacuarembó,0
4683,2020-06-14T00:00:00,Casos recuperados,Treinta y Tres,12
4684,2020-06-14T00:00:00,Fallecidos,Artigas,0
4685,2020-06-14T00:00:00,Fallecidos,Canelones,2
4686,2020-06-14T00:00:00,Fallecidos,Cerro Largo ,0
4687,2020-06-14T00:00:00,Fallecidos,Colonia,0
4688,2020-06-14T00:00:00,Fallecidos,Durazno,0
4689,2020-06-14T00:00:00,Fallecidos,Flores,0
4690,2020-06-14T00:00:00,Fallecidos,Florida,0
4691,2020-06-14T00:00:00,Fallecidos,Lavalleja,0
4692,2020-06-14T00:00:00,Fallecidos,Maldonado,4
4693,2020-06-14T00:00:00,Fallecidos,Montevideo,15
4694,2020-06-14T00:00:00,Fallecidos,Paysandú,0
4695,2020-06-14T00:00:00,Fallecidos,Río Negro,0
4696,2020-06-14T00:00:00,Fallecidos,Rivera,2
4697,2020-06-14T00:00:00,Fallecidos,Rocha,0
4698,2020-06-14T00:00:00,Fallecidos,Salto,0
4699,2020-06-14T00:00:00,Fallecidos,San José,0
4700,2020-06-14T00:00:00,Fallecidos,Soriano,0
4701,2020-06-14T00:00:00,Fallecidos,Tacuarembó,0
4702,2020-06-14T00:00:00,Fallecidos,Treinta y Tres,0
4703,2020-06-14T00:00:00,Personal de la salud  Confirmados ,Todo el país,110
4704,2020-06-14T00:00:00,Personal de la salud  Recuperados ,Todo el país,105
4705,2020-06-14T00:00:00,Personal de la salud  Activos ,Todo el país,4
4706,2020-06-14T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
4707,2020-06-14T00:00:00,Cantidad de Tests  Positivos ,Todo el país,2
4708,2020-06-14T00:00:00,Cantidad de Tests  Negativos ,Todo el país,401
4709,2020-06-14T00:00:00,Personas en CTI,Todo el país,3
4710,2020-06-14T00:00:00,Personas en CI,Todo el país,0
4711,2020-06-14T00:00:00,Fallecidos ,Todo el país,23
4712,2020-06-14T00:00:00,Casos nuevos ,Todo el país,1
4713,2020-06-15T00:00:00,Casos activos,Artigas,0
4714,2020-06-15T00:00:00,Casos activos,Canelones,6
4715,2020-06-15T00:00:00,Casos activos,Cerro Largo ,0
4716,2020-06-15T00:00:00,Casos activos,Colonia,3
4717,2020-06-15T00:00:00,Casos activos,Durazno,0
4718,2020-06-15T00:00:00,Casos activos,Flores,1
4719,2020-06-15T00:00:00,Casos activos,Florida,0
4720,2020-06-15T00:00:00,Casos activos,Lavalleja,0
4721,2020-06-15T00:00:00,Casos activos,Maldonado,0
4722,2020-06-15T00:00:00,Casos activos,Montevideo,12
4723,2020-06-15T00:00:00,Casos activos,Paysandú,0
4724,2020-06-15T00:00:00,Casos activos,Río Negro,1
4725,2020-06-15T00:00:00,Casos activos,Rivera,7
4726,2020-06-15T00:00:00,Casos activos,Rocha,1
4727,2020-06-15T00:00:00,Casos activos,Salto,1
4728,2020-06-15T00:00:00,Casos activos,San José,0
4729,2020-06-15T00:00:00,Casos activos,Soriano,0
4730,2020-06-15T00:00:00,Casos activos,Tacuarembó,1
4731,2020-06-15T00:00:00,Casos activos,Treinta y Tres,0
4732,2020-06-15T00:00:00,Casos recuperados,Artigas,3
4733,2020-06-15T00:00:00,Casos recuperados,Canelones,104
4734,2020-06-15T00:00:00,Casos recuperados,Cerro Largo ,1
4735,2020-06-15T00:00:00,Casos recuperados,Colonia,10
4736,2020-06-15T00:00:00,Casos recuperados,Durazno,1
4737,2020-06-15T00:00:00,Casos recuperados,Flores,1
4738,2020-06-15T00:00:00,Casos recuperados,Florida,0
4739,2020-06-15T00:00:00,Casos recuperados,Lavalleja,4
4740,2020-06-15T00:00:00,Casos recuperados,Maldonado,36
4741,2020-06-15T00:00:00,Casos recuperados,Montevideo,543
4742,2020-06-15T00:00:00,Casos recuperados,Paysandú,1
4743,2020-06-15T00:00:00,Casos recuperados,Río Negro,9
4744,2020-06-15T00:00:00,Casos recuperados,Rivera,47
4745,2020-06-15T00:00:00,Casos recuperados,Rocha,1
4746,2020-06-15T00:00:00,Casos recuperados,Salto,12
4747,2020-06-15T00:00:00,Casos recuperados,San José,6
4748,2020-06-15T00:00:00,Casos recuperados,Soriano,1
4749,2020-06-15T00:00:00,Casos recuperados,Tacuarembó,0
4750,2020-06-15T00:00:00,Casos recuperados,Treinta y Tres,12
4751,2020-06-15T00:00:00,Fallecidos,Artigas,0
4752,2020-06-15T00:00:00,Fallecidos,Canelones,2
4753,2020-06-15T00:00:00,Fallecidos,Cerro Largo ,0
4754,2020-06-15T00:00:00,Fallecidos,Colonia,0
4755,2020-06-15T00:00:00,Fallecidos,Durazno,0
4756,2020-06-15T00:00:00,Fallecidos,Flores,0
4757,2020-06-15T00:00:00,Fallecidos,Florida,0
4758,2020-06-15T00:00:00,Fallecidos,Lavalleja,0
4759,2020-06-15T00:00:00,Fallecidos,Maldonado,4
4760,2020-06-15T00:00:00,Fallecidos,Montevideo,15
4761,2020-06-15T00:00:00,Fallecidos,Paysandú,0
4762,2020-06-15T00:00:00,Fallecidos,Río Negro,0
4763,2020-06-15T00:00:00,Fallecidos,Rivera,2
4764,2020-06-15T00:00:00,Fallecidos,Rocha,0
4765,2020-06-15T00:00:00,Fallecidos,Salto,0
4766,2020-06-15T00:00:00,Fallecidos,San José,0
4767,2020-06-15T00:00:00,Fallecidos,Soriano,0
4768,2020-06-15T00:00:00,Fallecidos,Tacuarembó,0
4769,2020-06-15T00:00:00,Fallecidos,Treinta y Tres,0
4770,2020-06-15T00:00:00,Personal de la salud  Confirmados ,Todo el país,110
4771,2020-06-15T00:00:00,Personal de la salud  Recuperados ,Todo el país,105
4772,2020-06-15T00:00:00,Personal de la salud  Activos ,Todo el país,4
4773,2020-06-15T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
4774,2020-06-15T00:00:00,Cantidad de Tests  Positivos ,Todo el país,1
4775,2020-06-15T00:00:00,Cantidad de Tests  Negativos ,Todo el país,459
4776,2020-06-15T00:00:00,Personas en CTI,Todo el país,3
4777,2020-06-15T00:00:00,Personas en CI,Todo el país,0
4778,2020-06-15T00:00:00,Fallecidos ,Todo el país,23
4779,2020-06-15T00:00:00,Casos nuevos ,Todo el país,0
4780,2020-06-16T00:00:00,Casos activos,Artigas,0
4781,2020-06-16T00:00:00,Casos activos,Canelones,4
4782,2020-06-16T00:00:00,Casos activos,Cerro Largo ,0
4783,2020-06-16T00:00:00,Casos activos,Colonia,2
4784,2020-06-16T00:00:00,Casos activos,Durazno,0
4785,2020-06-16T00:00:00,Casos activos,Flores,1
4786,2020-06-16T00:00:00,Casos activos,Florida,0
4787,2020-06-16T00:00:00,Casos activos,Lavalleja,0
4788,2020-06-16T00:00:00,Casos activos,Maldonado,0
4789,2020-06-16T00:00:00,Casos activos,Montevideo,10
4790,2020-06-16T00:00:00,Casos activos,Paysandú,0
4791,2020-06-16T00:00:00,Casos activos,Río Negro,1
4792,2020-06-16T00:00:00,Casos activos,Rivera,4
4793,2020-06-16T00:00:00,Casos activos,Rocha,0
4794,2020-06-16T00:00:00,Casos activos,Salto,1
4795,2020-06-16T00:00:00,Casos activos,San José,0
4796,2020-06-16T00:00:00,Casos activos,Soriano,0
4797,2020-06-16T00:00:00,Casos activos,Tacuarembó,1
4798,2020-06-16T00:00:00,Casos activos,Treinta y Tres,0
4799,2020-06-16T00:00:00,Casos recuperados,Artigas,3
4800,2020-06-16T00:00:00,Casos recuperados,Canelones,106
4801,2020-06-16T00:00:00,Casos recuperados,Cerro Largo ,1
4802,2020-06-16T00:00:00,Casos recuperados,Colonia,11
4803,2020-06-16T00:00:00,Casos recuperados,Durazno,1
4804,2020-06-16T00:00:00,Casos recuperados,Flores,1
4805,2020-06-16T00:00:00,Casos recuperados,Florida,0
4806,2020-06-16T00:00:00,Casos recuperados,Lavalleja,4
4807,2020-06-16T00:00:00,Casos recuperados,Maldonado,36
4808,2020-06-16T00:00:00,Casos recuperados,Montevideo,545
4809,2020-06-16T00:00:00,Casos recuperados,Paysandú,1
4810,2020-06-16T00:00:00,Casos recuperados,Río Negro,9
4811,2020-06-16T00:00:00,Casos recuperados,Rivera,50
4812,2020-06-16T00:00:00,Casos recuperados,Rocha,2
4813,2020-06-16T00:00:00,Casos recuperados,Salto,12
4814,2020-06-16T00:00:00,Casos recuperados,San José,6
4815,2020-06-16T00:00:00,Casos recuperados,Soriano,1
4816,2020-06-16T00:00:00,Casos recuperados,Tacuarembó,0
4817,2020-06-16T00:00:00,Casos recuperados,Treinta y Tres,12
4818,2020-06-16T00:00:00,Fallecidos,Artigas,0
4819,2020-06-16T00:00:00,Fallecidos,Canelones,2
4820,2020-06-16T00:00:00,Fallecidos,Cerro Largo ,0
4821,2020-06-16T00:00:00,Fallecidos,Colonia,0
4822,2020-06-16T00:00:00,Fallecidos,Durazno,0
4823,2020-06-16T00:00:00,Fallecidos,Flores,0
4824,2020-06-16T00:00:00,Fallecidos,Florida,0
4825,2020-06-16T00:00:00,Fallecidos,Lavalleja,0
4826,2020-06-16T00:00:00,Fallecidos,Maldonado,4
4827,2020-06-16T00:00:00,Fallecidos,Montevideo,16
4828,2020-06-16T00:00:00,Fallecidos,Paysandú,0
4829,2020-06-16T00:00:00,Fallecidos,Río Negro,0
4830,2020-06-16T00:00:00,Fallecidos,Rivera,2
4831,2020-06-16T00:00:00,Fallecidos,Rocha,0
4832,2020-06-16T00:00:00,Fallecidos,Salto,0
4833,2020-06-16T00:00:00,Fallecidos,San José,0
4834,2020-06-16T00:00:00,Fallecidos,Soriano,0
4835,2020-06-16T00:00:00,Fallecidos,Tacuarembó,0
4836,2020-06-16T00:00:00,Fallecidos,Treinta y Tres,0
4837,2020-06-16T00:00:00,Personal de la salud  Confirmados ,Todo el país,110
4838,2020-06-16T00:00:00,Personal de la salud  Recuperados ,Todo el país,6
4839,2020-06-16T00:00:00,Personal de la salud  Activos ,Todo el país,3
4840,2020-07-01T00:00:00,Fallecidos,Tacuarembó,0
4841,2020-07-01T00:00:00,Fallecidos,Treinta y Tres,1
4842,2020-07-01T00:00:00,Personal de la salud  Confirmados ,Todo el país,147
4843,2020-07-01T00:00:00,Personal de la salud  Recuperados ,Todo el país,110
4844,2020-07-01T00:00:00,Personal de la salud  Activos ,Todo el país,36
4845,2020-07-01T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
4846,2020-07-01T00:00:00,Cantidad de Tests  Positivos ,Todo el país,9
4847,2020-07-01T00:00:00,Cantidad de Tests  Negativos ,Todo el país,1224
4848,2020-07-01T00:00:00,Personas en CTI,Todo el país,1
4849,2020-07-01T00:00:00,Personas en CI,Todo el país,0
4850,2020-07-01T00:00:00,Fallecidos ,Todo el país,28
4851,2020-07-01T00:00:00,Casos nuevos ,Todo el país,7
4852,2020-07-02T00:00:00,Casos activos,Artigas,0
4853,2020-07-02T00:00:00,Casos activos,Canelones,7
4854,2020-07-02T00:00:00,Casos activos,Cerro Largo ,0
4855,2020-07-02T00:00:00,Casos activos,Colonia,0
4856,2020-07-02T00:00:00,Casos activos,Durazno,0
4857,2020-07-02T00:00:00,Casos activos,Flores,0
4858,2020-07-02T00:00:00,Casos activos,Florida,0
4859,2020-07-02T00:00:00,Casos activos,Lavalleja,0
4860,2020-07-02T00:00:00,Casos activos,Maldonado,2
4861,2020-07-02T00:00:00,Casos activos,Montevideo,11
4862,2020-07-02T00:00:00,Casos activos,Paysandú,1
4863,2020-06-16T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
4864,2020-06-16T00:00:00,Cantidad de Tests  Positivos ,Todo el país,4
4865,2020-06-16T00:00:00,Cantidad de Tests  Negativos ,Todo el país,757
4866,2020-06-16T00:00:00,Personas en CTI,Todo el país,3
4867,2020-06-16T00:00:00,Personas en CI,Todo el país,0
4868,2020-06-16T00:00:00,Fallecidos ,Todo el país,24
4869,2020-06-16T00:00:00,Casos nuevos ,Todo el país,1
4870,2020-06-17T00:00:00,Casos activos,Artigas,0
4871,2020-06-17T00:00:00,Casos activos,Canelones,4
4872,2020-06-17T00:00:00,Casos activos,Cerro Largo ,0
4873,2020-06-17T00:00:00,Casos activos,Colonia,2
4874,2020-06-17T00:00:00,Casos activos,Durazno,0
4875,2020-06-17T00:00:00,Casos activos,Flores,1
4876,2020-06-17T00:00:00,Casos activos,Florida,0
4877,2020-06-17T00:00:00,Casos activos,Lavalleja,0
4878,2020-06-17T00:00:00,Casos activos,Maldonado,0
4879,2020-06-17T00:00:00,Casos activos,Montevideo,4
4880,2020-06-17T00:00:00,Casos activos,Paysandú,0
4881,2020-06-17T00:00:00,Casos activos,Río Negro,1
4882,2020-06-17T00:00:00,Casos activos,Rivera,1
4883,2020-06-17T00:00:00,Casos activos,Rocha,0
4884,2020-06-17T00:00:00,Casos activos,Salto,1
4885,2020-06-17T00:00:00,Casos activos,San José,0
4886,2020-06-17T00:00:00,Casos activos,Soriano,0
4887,2020-06-17T00:00:00,Casos activos,Tacuarembó,1
4888,2020-06-17T00:00:00,Casos activos,Treinta y Tres,0
4889,2020-06-17T00:00:00,Casos recuperados,Artigas,3
4890,2020-06-17T00:00:00,Casos recuperados,Canelones,106
4891,2020-06-17T00:00:00,Casos recuperados,Cerro Largo ,1
4892,2020-06-17T00:00:00,Casos recuperados,Colonia,11
4893,2020-06-17T00:00:00,Casos recuperados,Durazno,1
4894,2020-06-17T00:00:00,Casos recuperados,Flores,1
4895,2020-06-17T00:00:00,Casos recuperados,Florida,0
4896,2020-06-17T00:00:00,Casos recuperados,Lavalleja,4
4897,2020-06-17T00:00:00,Casos recuperados,Maldonado,36
4898,2020-06-17T00:00:00,Casos recuperados,Montevideo,551
4899,2020-06-17T00:00:00,Casos recuperados,Paysandú,1
4900,2020-06-17T00:00:00,Casos recuperados,Río Negro,9
4901,2020-06-17T00:00:00,Casos recuperados,Rivera,53
4902,2020-06-17T00:00:00,Casos recuperados,Rocha,2
4903,2020-06-17T00:00:00,Casos recuperados,Salto,12
4904,2020-06-17T00:00:00,Casos recuperados,San José,6
4905,2020-06-17T00:00:00,Casos recuperados,Soriano,1
4906,2020-06-17T00:00:00,Casos recuperados,Tacuarembó,0
4907,2020-06-17T00:00:00,Casos recuperados,Treinta y Tres,12
4908,2020-06-17T00:00:00,Fallecidos,Artigas,0
4909,2020-06-17T00:00:00,Fallecidos,Canelones,2
4910,2020-06-17T00:00:00,Fallecidos,Cerro Largo ,0
4911,2020-06-17T00:00:00,Fallecidos,Colonia,0
4912,2020-06-17T00:00:00,Fallecidos,Durazno,0
4913,2020-06-17T00:00:00,Fallecidos,Flores,0
4914,2020-06-17T00:00:00,Fallecidos,Florida,0
4915,2020-06-17T00:00:00,Fallecidos,Lavalleja,0
4916,2020-06-17T00:00:00,Fallecidos,Maldonado,4
4917,2020-06-17T00:00:00,Fallecidos,Montevideo,16
4918,2020-06-17T00:00:00,Fallecidos,Paysandú,0
4919,2020-06-17T00:00:00,Fallecidos,Río Negro,0
4920,2020-06-17T00:00:00,Fallecidos,Rivera,2
4921,2020-06-17T00:00:00,Fallecidos,Rocha,0
4922,2020-06-17T00:00:00,Fallecidos,Salto,0
4923,2020-06-17T00:00:00,Fallecidos,San José,0
4924,2020-06-17T00:00:00,Fallecidos,Soriano,0
4925,2020-06-17T00:00:00,Fallecidos,Tacuarembó,0
4926,2020-06-17T00:00:00,Fallecidos,Treinta y Tres,0
4927,2020-06-17T00:00:00,Personal de la salud  Confirmados ,Todo el país,110
4928,2020-06-17T00:00:00,Personal de la salud  Recuperados ,Todo el país,107
4929,2020-06-17T00:00:00,Personal de la salud  Activos ,Todo el país,2
4930,2020-06-17T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
4931,2020-06-17T00:00:00,Cantidad de Tests  Positivos ,Todo el país,3
4932,2020-06-17T00:00:00,Cantidad de Tests  Negativos ,Todo el país,726
4933,2020-06-17T00:00:00,Personas en CTI,Todo el país,3
4934,2020-06-17T00:00:00,Personas en CI,Todo el país,0
4935,2020-06-17T00:00:00,Fallecidos ,Todo el país,24
4936,2020-06-17T00:00:00,Casos nuevos ,Todo el país,0
4937,2020-06-18T00:00:00,Casos activos,Artigas,0
4938,2020-06-18T00:00:00,Casos activos,Canelones,4
4939,2020-06-18T00:00:00,Casos activos,Cerro Largo ,0
4940,2020-06-18T00:00:00,Casos activos,Colonia,1
4941,2020-06-18T00:00:00,Casos activos,Durazno,0
4942,2020-06-18T00:00:00,Casos activos,Flores,0
4943,2020-06-18T00:00:00,Casos activos,Florida,0
4944,2020-06-18T00:00:00,Casos activos,Lavalleja,0
4945,2020-06-18T00:00:00,Casos activos,Maldonado,0
4946,2020-06-18T00:00:00,Casos activos,Montevideo,3
4947,2020-06-18T00:00:00,Casos activos,Paysandú,0
4948,2020-06-18T00:00:00,Casos activos,Río Negro,1
4949,2020-06-18T00:00:00,Casos activos,Rivera,1
4950,2020-06-18T00:00:00,Casos activos,Rocha,0
4951,2020-06-18T00:00:00,Casos activos,Salto,1
4952,2020-06-18T00:00:00,Casos activos,San José,0
4953,2020-06-18T00:00:00,Casos activos,Soriano,0
4954,2020-06-18T00:00:00,Casos activos,Tacuarembó,1
4955,2020-06-18T00:00:00,Casos activos,Treinta y Tres,0
4956,2020-06-18T00:00:00,Casos recuperados,Artigas,3
4957,2020-06-18T00:00:00,Casos recuperados,Canelones,107
4958,2020-06-18T00:00:00,Casos recuperados,Cerro Largo ,1
4959,2020-06-18T00:00:00,Casos recuperados,Colonia,12
4960,2020-06-18T00:00:00,Casos recuperados,Durazno,1
4961,2020-06-18T00:00:00,Casos recuperados,Flores,2
4962,2020-06-18T00:00:00,Casos recuperados,Florida,0
4963,2020-06-18T00:00:00,Casos recuperados,Lavalleja,4
4964,2020-06-18T00:00:00,Casos recuperados,Maldonado,36
4965,2020-06-18T00:00:00,Casos recuperados,Montevideo,552
4966,2020-06-18T00:00:00,Casos recuperados,Paysandú,1
4967,2020-06-18T00:00:00,Casos recuperados,Río Negro,9
4968,2020-06-18T00:00:00,Casos recuperados,Rivera,53
4969,2020-06-18T00:00:00,Casos recuperados,Rocha,2
4970,2020-06-18T00:00:00,Casos recuperados,Salto,12
4971,2020-06-18T00:00:00,Casos recuperados,San José,6
4972,2020-06-18T00:00:00,Casos recuperados,Soriano,1
4973,2020-06-18T00:00:00,Casos recuperados,Tacuarembó,0
4974,2020-06-18T00:00:00,Casos recuperados,Treinta y Tres,12
4975,2020-06-18T00:00:00,Fallecidos,Artigas,0
4976,2020-06-18T00:00:00,Fallecidos,Canelones,2
4977,2020-06-18T00:00:00,Fallecidos,Cerro Largo ,0
4978,2020-06-18T00:00:00,Fallecidos,Colonia,0
4979,2020-06-18T00:00:00,Fallecidos,Durazno,0
4980,2020-06-18T00:00:00,Fallecidos,Flores,0
4981,2020-06-18T00:00:00,Fallecidos,Florida,0
4982,2020-06-18T00:00:00,Fallecidos,Lavalleja,0
4983,2020-06-18T00:00:00,Fallecidos,Maldonado,4
4984,2020-06-18T00:00:00,Fallecidos,Montevideo,16
4985,2020-06-18T00:00:00,Fallecidos,Paysandú,0
4986,2020-06-18T00:00:00,Fallecidos,Río Negro,0
4987,2020-06-18T00:00:00,Fallecidos,Rivera,2
4988,2020-06-18T00:00:00,Fallecidos,Rocha,0
4989,2020-06-18T00:00:00,Fallecidos,Salto,0
4990,2020-06-18T00:00:00,Fallecidos,San José,0
4991,2020-06-18T00:00:00,Fallecidos,Soriano,0
4992,2020-06-18T00:00:00,Fallecidos,Tacuarembó,0
4993,2020-06-18T00:00:00,Fallecidos,Treinta y Tres,0
4994,2020-06-18T00:00:00,Personal de la salud  Confirmados ,Todo el país,110
4995,2020-06-18T00:00:00,Personal de la salud  Recuperados ,Todo el país,107
4996,2020-06-18T00:00:00,Personal de la salud  Activos ,Todo el país,2
4997,2020-06-18T00:00:00,Personal de la salud  Fallecidos ,Todo el país,1
4998,2020-06-18T00:00:00,Cantidad de Tests  Positivos ,Todo el país,678
4999,2020-06-18T00:00:00,Cantidad de Tests  Negativos ,Todo el país,3
5000,2020-06-18T00:00:00,Personas en CTI,Todo el país,4
5001,2020-06-18T00:00:00,Personas en CI,Todo el país,0
5002,2020-06-18T00:00:00,Fallecidos ,Todo el país,24
5003,2020-06-18T00:00:00,Casos nuevos ,Todo el país,1
5004,2020-06-19T00:00:00,Casos activos,Artigas,0
5005,2020-06-19T00:00:00,Casos activos,Canelones,4
5006,2020-06-19T00:00:00,Casos activos,Cerro Largo ,0
5007,2020-06-19T00:00:00,Casos activos,Colonia,1
5008,2020-06-19T00:00:00,Casos activos,Durazno,0
5009,2020-06-19T00:00:00,Casos activos,Flores,0
5010,2020-06-19T00:00:00,Casos activos,Florida,0
5011,2020-06-19T00:00:00,Casos activos,Lavalleja,0
5012,2020-06-19T00:00:00,Casos activos,Maldonado,0
5013,2020-06-19T00:00:00,Casos activos,Montevideo,3
5014,2020-06-19T00:00:00,Casos activos,Paysandú,0
5015,2020-06-19T00:00:00,Casos activos,Río Negro,1
5016,2020-06-19T00:00:00,Casos activos,Rivera,2
5017,2020-06-19T00:00:00,Casos activos,Rocha,0
5018,2020-06-19T00:00:00,Casos activos,Salto,1
5019,2020-06-19T00:00:00,Casos activos,San José,1
5020,2020-06-19T00:00:00,Casos activos,Soriano,0
5021,2020-06-19T00:00:00,Casos activos,Tacuarembó,1
